No,Latitude,Longitude,Altitude,Speed,Date,Time
11142,13.117795,77.608838,921.8,10.45,2016/12/11,04:31:28
11143,13.117713,77.608794,921.6,10.30,2016/12/11,04:31:29
11144,13.117634,77.608749,921.3,10.06,2016/12/11,04:31:30
11145,13.117556,77.608703,920.7,10.01,2016/12/11,04:31:31
11146,13.117479,77.608661,920.2,9.71,2016/12/11,04:31:32
11147,13.117404,77.608616,919.6,9.67,2016/12/11,04:31:33
11148,13.117328,77.608577,919.1,9.46,2016/12/11,04:31:34
11149,13.117255,77.608531,918.7,9.53,2016/12/11,04:31:35
11150,13.117182,77.608493,918.2,9.11,2016/12/11,04:31:36
11151,13.117108,77.608449,917.8,9.52,2016/12/11,04:31:37
11152,13.117036,77.608408,917.8,9.17,2016/12/11,04:31:38
11153,13.116963,77.608363,918.1,9.48,2016/12/11,04:31:39
11154,13.116892,77.608315,918.4,9.46,2016/12/11,04:31:40
11155,13.116815,77.608273,918.8,9.71,2016/12/11,04:31:41
11156,13.116744,77.608229,919.2,9.23,2016/12/11,04:31:42
11157,13.116671,77.608188,919.6,9.26,2016/12/11,04:31:43
11158,13.116599,77.608143,920.1,9.38,2016/12/11,04:31:44
11159,13.116528,77.608096,920.6,9.40,2016/12/11,04:31:45
11160,13.116460,77.608052,921.2,8.95,2016/12/11,04:31:46
11161,13.116392,77.608009,921.7,8.89,2016/12/11,04:31:47
11162,13.116317,77.607965,922.4,9.62,2016/12/11,04:31:48
11163,13.116244,77.607921,923.0,9.42,2016/12/11,04:31:49
11164,13.116174,77.607878,922.8,9.08,2016/12/11,04:31:50
11165,13.116102,77.607835,922.5,9.27,2016/12/11,04:31:51
11166,13.116025,77.607797,922.3,9.51,2016/12/11,04:31:52
11167,13.115949,77.607754,922.0,9.66,2016/12/11,04:31:53
11168,13.115879,77.607710,921.7,9.14,2016/12/11,04:31:54
11169,13.115807,77.607666,921.4,9.33,2016/12/11,04:31:55
11170,13.115736,77.607622,921.1,9.23,2016/12/11,04:31:56
11171,13.115664,77.607583,920.9,9.06,2016/12/11,04:31:57
11172,13.115599,77.607539,920.6,8.67,2016/12/11,04:31:58
11173,13.115529,77.607499,920.4,8.92,2016/12/11,04:31:59
11174,13.115460,77.607454,920.1,9.10,2016/12/11,04:32:00
11175,13.115390,77.607412,919.7,9.03,2016/12/11,04:32:01
11176,13.115322,77.607369,919.2,8.89,2016/12/11,04:32:02
11177,13.115248,77.607323,918.7,9.63,2016/12/11,04:32:03
11178,13.115178,77.607279,918.4,9.14,2016/12/11,04:32:04
11179,13.115108,77.607229,918.1,9.49,2016/12/11,04:32:05
11180,13.115036,77.607180,917.8,9.62,2016/12/11,04:32:06
11181,13.114962,77.607135,917.7,9.57,2016/12/11,04:32:07
11182,13.114885,77.607089,917.7,9.92,2016/12/11,04:32:08
11183,13.114803,77.607047,917.6,10.20,2016/12/11,04:32:09
11184,13.114725,77.607002,917.5,9.96,2016/12/11,04:32:10
11185,13.114649,77.606951,917.4,10.11,2016/12/11,04:32:11
11186,13.114567,77.606901,917.3,10.62,2016/12/11,04:32:12
11187,13.114489,77.606852,917.0,10.18,2016/12/11,04:32:13
11188,13.114407,77.606805,916.7,10.45,2016/12/11,04:32:14
11189,13.114325,77.606756,916.5,10.56,2016/12/11,04:32:15
11190,13.114247,77.606709,916.3,10.07,2016/12/11,04:32:16
11191,13.114169,77.606660,916.2,10.18,2016/12/11,04:32:17
11192,13.114090,77.606609,916.2,10.39,2016/12/11,04:32:18
11193,13.114012,77.606559,916.2,10.24,2016/12/11,04:32:19
11194,13.113932,77.606511,916.3,10.31,2016/12/11,04:32:20
11195,13.113855,77.606463,916.4,10.03,2016/12/11,04:32:21
11196,13.113779,77.606410,916.6,10.23,2016/12/11,04:32:22
11197,13.113700,77.606363,916.7,10.16,2016/12/11,04:32:23
11198,13.113621,77.606318,916.8,10.06,2016/12/11,04:32:24
11199,13.113542,77.606271,916.9,10.16,2016/12/11,04:32:25
11200,13.113466,77.606225,916.9,9.82,2016/12/11,04:32:26
11201,13.113387,77.606176,916.8,10.27,2016/12/11,04:32:27
11202,13.113313,77.606128,916.7,9.74,2016/12/11,04:32:28
11203,13.113235,77.606082,916.6,10.01,2016/12/11,04:32:29
11204,13.113159,77.606035,916.5,9.88,2016/12/11,04:32:30
11205,13.113084,77.605988,916.4,9.78,2016/12/11,04:32:31
11206,13.113004,77.605942,916.3,10.21,2016/12/11,04:32:32
11207,13.112931,77.605897,916.2,9.48,2016/12/11,04:32:33
11208,13.112852,77.605850,916.0,10.16,2016/12/11,04:32:34
11209,13.112774,77.605804,915.8,10.01,2016/12/11,04:32:35
11210,13.112696,77.605756,915.6,10.12,2016/12/11,04:32:36
11211,13.112619,77.605707,915.4,10.08,2016/12/11,04:32:37
11212,13.112544,77.605655,915.3,10.07,2016/12/11,04:32:38
11213,13.112469,77.605610,915.2,9.67,2016/12/11,04:32:39
11214,13.112392,77.605561,915.1,10.08,2016/12/11,04:32:40
11215,13.112317,77.605512,915.1,9.90,2016/12/11,04:32:41
11216,13.112239,77.605465,915.0,10.07,2016/12/11,04:32:42
11217,13.112158,77.605415,915.0,10.52,2016/12/11,04:32:43
11218,13.112078,77.605367,914.8,10.31,2016/12/11,04:32:44
11219,13.111998,77.605321,914.5,10.21,2016/12/11,04:32:45
11220,13.111917,77.605275,914.1,10.30,2016/12/11,04:32:46
11221,13.111831,77.605231,913.8,10.70,2016/12/11,04:32:47
11222,13.111747,77.605184,913.5,10.65,2016/12/11,04:32:48
11223,13.111668,77.605137,913.2,10.16,2016/12/11,04:32:49
11224,13.111589,77.605085,912.9,10.45,2016/12/11,04:32:50
11225,13.111508,77.605036,912.6,10.47,2016/12/11,04:32:51
11226,13.111431,77.604987,912.3,10.08,2016/12/11,04:32:52
11227,13.111354,77.604936,912.0,10.20,2016/12/11,04:32:53
11228,13.111277,77.604888,911.8,10.03,2016/12/11,04:32:54
11229,13.111202,77.604839,911.6,9.90,2016/12/11,04:32:55
11230,13.111127,77.604790,911.5,9.90,2016/12/11,04:32:56
11231,13.111056,77.604744,911.4,9.35,2016/12/11,04:32:57
11232,13.110973,77.604697,911.3,10.55,2016/12/11,04:32:58
11233,13.110896,77.604647,911.2,10.14,2016/12/11,04:32:59
11234,13.110816,77.604598,911.0,10.37,2016/12/11,04:33:00
11235,13.110732,77.604548,910.9,10.81,2016/12/11,04:33:01
11236,13.110648,77.604496,910.8,10.92,2016/12/11,04:33:02
11237,13.110567,77.604443,910.7,10.69,2016/12/11,04:33:03
11238,13.110485,77.604391,910.5,10.73,2016/12/11,04:33:04
11239,13.110397,77.604342,910.4,11.14,2016/12/11,04:33:05
11240,13.110312,77.604290,910.2,11.01,2016/12/11,04:33:06
11241,13.110224,77.604236,910.0,11.41,2016/12/11,04:33:07
11242,13.110136,77.604181,909.7,11.47,2016/12/11,04:33:08
11243,13.110044,77.604126,909.4,11.85,2016/12/11,04:33:09
11244,13.109956,77.604070,909.1,11.53,2016/12/11,04:33:10
11245,13.109862,77.604012,908.7,12.21,2016/12/11,04:33:11
11246,13.109765,77.603957,908.3,12.34,2016/12/11,04:33:12
11247,13.109667,77.603897,907.9,12.70,2016/12/11,04:33:13
11248,13.109571,77.603837,907.4,12.51,2016/12/11,04:33:14
11249,13.109473,77.603776,907.0,12.76,2016/12/11,04:33:15
11250,13.109374,77.603716,906.7,12.80,2016/12/11,04:33:16
11251,13.109274,77.603653,906.4,13.06,2016/12/11,04:33:17
11252,13.109172,77.603591,906.1,13.20,2016/12/11,04:33:18
11253,13.109068,77.603530,905.9,13.33,2016/12/11,04:33:19
11254,13.108959,77.603470,905.6,13.77,2016/12/11,04:33:20
11255,13.108846,77.603404,905.3,14.47,2016/12/11,04:33:21
11256,13.108735,77.603341,905.0,14.12,2016/12/11,04:33:22
11257,13.108629,77.603272,904.5,13.97,2016/12/11,04:33:23
11258,13.108514,77.603206,903.9,14.67,2016/12/11,04:33:24
11259,13.108410,77.603140,903.4,13.61,2016/12/11,04:33:25
11260,13.108298,77.603073,902.8,14.43,2016/12/11,04:33:26
11261,13.108188,77.603008,902.3,14.13,2016/12/11,04:33:27
11262,13.108078,77.602942,901.7,14.18,2016/12/11,04:33:28
11263,13.107971,77.602875,901.0,13.95,2016/12/11,04:33:29
11264,13.107862,77.602808,900.3,14.14,2016/12/11,04:33:30
11265,13.107754,77.602741,899.5,14.05,2016/12/11,04:33:31
11266,13.107651,77.602676,898.9,13.46,2016/12/11,04:33:32
11267,13.107542,77.602613,898.4,13.92,2016/12/11,04:33:33
11268,13.107439,77.602547,897.9,13.52,2016/12/11,04:33:34
11269,13.107333,77.602480,897.6,13.86,2016/12/11,04:33:35
11270,13.107230,77.602415,897.3,13.46,2016/12/11,04:33:36
11271,13.107126,77.602349,897.1,13.61,2016/12/11,04:33:37
11272,13.107024,77.602285,896.9,13.31,2016/12/11,04:33:38
11273,13.106924,77.602220,896.8,13.18,2016/12/11,04:33:39
11274,13.106822,77.602156,896.7,13.31,2016/12/11,04:33:40
11275,13.106722,77.602094,896.6,13.00,2016/12/11,04:33:41
11276,13.106619,77.602037,896.5,13.03,2016/12/11,04:33:42
11277,13.106523,77.601979,896.4,12.40,2016/12/11,04:33:43
11278,13.106433,77.601924,896.4,11.66,2016/12/11,04:33:44
11279,13.106343,77.601871,896.3,11.55,2016/12/11,04:33:45
11280,13.106252,77.601818,896.3,11.65,2016/12/11,04:33:46
11281,13.106164,77.601761,896.2,11.58,2016/12/11,04:33:47
11282,13.106076,77.601706,896.0,11.47,2016/12/11,04:33:48
11283,13.105993,77.601652,895.9,10.94,2016/12/11,04:33:49
11284,13.105905,77.601602,895.7,11.20,2016/12/11,04:33:50
11285,13.105822,77.601555,895.6,10.55,2016/12/11,04:33:51
11286,13.105742,77.601503,895.5,10.54,2016/12/11,04:33:52
11287,13.105659,77.601456,895.3,10.55,2016/12/11,04:33:53
11288,13.105583,77.601410,895.2,9.82,2016/12/11,04:33:54
11289,13.105500,77.601364,895.1,10.50,2016/12/11,04:33:55
11290,13.105425,77.601318,894.9,9.73,2016/12/11,04:33:56
11291,13.105349,77.601273,894.7,9.77,2016/12/11,04:33:57
11292,13.105271,77.601231,894.2,9.80,2016/12/11,04:33:58
11293,13.105194,77.601191,893.8,9.61,2016/12/11,04:33:59
11294,13.105114,77.601155,893.3,9.72,2016/12/11,04:34:00
11295,13.105040,77.601120,892.9,9.07,2016/12/11,04:34:01
11296,13.104968,77.601082,892.6,9.01,2016/12/11,04:34:02
11297,13.104895,77.601046,892.2,9.02,2016/12/11,04:34:03
11298,13.104824,77.601011,891.9,8.77,2016/12/11,04:34:04
11299,13.104757,77.600973,891.6,8.52,2016/12/11,04:34:05
11300,13.104691,77.600944,891.4,7.99,2016/12/11,04:34:06
11301,13.104623,77.600915,891.1,8.20,2016/12/11,04:34:07
11302,13.104556,77.600884,891.0,8.18,2016/12/11,04:34:08
11303,13.104486,77.600857,891.1,8.32,2016/12/11,04:34:09
11304,13.104424,77.600829,891.2,7.54,2016/12/11,04:34:10
11305,13.104356,77.600803,891.3,8.08,2016/12/11,04:34:11
11306,13.104289,77.600777,891.4,7.97,2016/12/11,04:34:12
11307,13.104228,77.600748,891.5,7.48,2016/12/11,04:34:13
11308,13.104165,77.600718,891.6,7.73,2016/12/11,04:34:14
11309,13.104099,77.600690,891.8,7.95,2016/12/11,04:34:15
11310,13.104034,77.600663,891.9,7.81,2016/12/11,04:34:16
11311,13.103969,77.600644,892.1,7.52,2016/12/11,04:34:17
11312,13.103905,77.600621,892.2,7.55,2016/12/11,04:34:18
11313,13.103846,77.600598,892.4,7.03,2016/12/11,04:34:19
11314,13.103787,77.600576,892.5,6.99,2016/12/11,04:34:20
11315,13.103725,77.600553,892.7,7.34,2016/12/11,04:34:21
11316,13.103660,77.600528,892.7,7.73,2016/12/11,04:34:22
11317,13.103592,77.600511,892.6,7.79,2016/12/11,04:34:23
11318,13.103524,77.600487,892.6,8.00,2016/12/11,04:34:24
11319,13.103457,77.600465,892.6,7.83,2016/12/11,04:34:25
11320,13.103388,77.600443,892.5,8.04,2016/12/11,04:34:26
11321,13.103323,77.600422,892.5,7.59,2016/12/11,04:34:27
11322,13.103249,77.600402,892.4,8.52,2016/12/11,04:34:28
11323,13.103179,77.600379,892.5,8.18,2016/12/11,04:34:29
11324,13.103103,77.600360,892.4,8.71,2016/12/11,04:34:30
11325,13.103029,77.600337,892.5,8.61,2016/12/11,04:34:31
11326,13.102954,77.600319,892.5,8.57,2016/12/11,04:34:32
11327,13.102880,77.600297,892.6,8.58,2016/12/11,04:34:33
11328,13.102807,77.600277,892.7,8.41,2016/12/11,04:34:34
11329,13.102735,77.600258,892.8,8.28,2016/12/11,04:34:35
11330,13.102656,77.600236,892.9,9.11,2016/12/11,04:34:36
11331,13.102574,77.600215,893.1,9.41,2016/12/11,04:34:37
11332,13.102494,77.600190,893.2,9.31,2016/12/11,04:34:38
11333,13.102414,77.600169,893.4,9.19,2016/12/11,04:34:39
11334,13.102327,77.600149,893.5,9.92,2016/12/11,04:34:40
11335,13.102246,77.600128,893.7,9.30,2016/12/11,04:34:41
11336,13.102158,77.600111,893.8,9.97,2016/12/11,04:34:42
11337,13.102078,77.600087,894.0,9.28,2016/12/11,04:34:43
11338,13.101994,77.600063,894.4,9.71,2016/12/11,04:34:44
11339,13.101908,77.600040,894.8,9.89,2016/12/11,04:34:45
11340,13.101823,77.600016,895.2,9.81,2016/12/11,04:34:46
11341,13.101737,77.599992,895.6,9.92,2016/12/11,04:34:47
11342,13.101650,77.599967,896.0,10.06,2016/12/11,04:34:48
11343,13.101559,77.599944,896.4,10.43,2016/12/11,04:34:49
11344,13.101463,77.599920,896.8,11.00,2016/12/11,04:34:50
11345,13.101366,77.599892,897.2,11.22,2016/12/11,04:34:51
11346,13.101273,77.599869,897.6,10.65,2016/12/11,04:34:52
11347,13.101179,77.599843,897.7,10.84,2016/12/11,04:34:53
11348,13.101084,77.599820,897.8,10.87,2016/12/11,04:34:54
11349,13.100990,77.599794,897.9,10.84,2016/12/11,04:34:55
11350,13.100896,77.599769,898.0,10.81,2016/12/11,04:34:56
11351,13.100805,77.599745,898.1,10.46,2016/12/11,04:34:57
11352,13.100713,77.599720,898.2,10.59,2016/12/11,04:34:58
11353,13.100619,77.599693,898.4,10.87,2016/12/11,04:34:59
11354,13.100525,77.599671,898.5,10.73,2016/12/11,04:35:00
11355,13.100433,77.599643,898.6,10.68,2016/12/11,04:35:01
11356,13.100340,77.599617,898.8,10.73,2016/12/11,04:35:02
11357,13.100247,77.599589,899.0,10.79,2016/12/11,04:35:03
11358,13.100145,77.599565,899.1,11.65,2016/12/11,04:35:04
11359,13.100051,77.599543,899.1,10.73,2016/12/11,04:35:05
11360,13.099954,77.599517,899.2,11.16,2016/12/11,04:35:06
11361,13.099859,77.599495,899.4,10.84,2016/12/11,04:35:07
11362,13.099766,77.599473,899.5,10.62,2016/12/11,04:35:08
11363,13.099669,77.599451,899.6,11.06,2016/12/11,04:35:09
11364,13.099579,77.599424,899.8,10.44,2016/12/11,04:35:10
11365,13.099491,77.599398,900.0,10.19,2016/12/11,04:35:11
11366,13.099401,77.599373,900.2,10.38,2016/12/11,04:35:12
11367,13.099309,77.599347,900.4,10.62,2016/12/11,04:35:13
11368,13.099222,77.599324,900.5,10.00,2016/12/11,04:35:14
11369,13.099134,77.599301,900.7,10.11,2016/12/11,04:35:15
11370,13.099051,77.599276,900.9,9.63,2016/12/11,04:35:16
11371,13.098966,77.599250,901.0,9.87,2016/12/11,04:35:17
11372,13.098880,77.599232,901.2,9.77,2016/12/11,04:35:18
11373,13.098801,77.599209,901.3,9.14,2016/12/11,04:35:19
11374,13.098723,77.599191,901.4,8.90,2016/12/11,04:35:20
11375,13.098649,77.599167,901.5,8.64,2016/12/11,04:35:21
11376,13.098580,77.599143,901.6,8.11,2016/12/11,04:35:22
11377,13.098508,77.599118,901.7,8.46,2016/12/11,04:35:23
11378,13.098438,77.599096,901.8,8.15,2016/12/11,04:35:24
11379,13.098368,77.599074,901.8,8.15,2016/12/11,04:35:25
11380,13.098294,77.599057,901.9,8.44,2016/12/11,04:35:26
11381,13.098224,77.599032,902.0,8.25,2016/12/11,04:35:27
11382,13.098156,77.599009,902.1,7.97,2016/12/11,04:35:28
11383,13.098090,77.598982,902.2,7.91,2016/12/11,04:35:29
11384,13.098024,77.598954,902.3,7.95,2016/12/11,04:35:30
11385,13.097957,77.598929,902.4,7.94,2016/12/11,04:35:31
11386,13.097890,77.598902,902.4,8.01,2016/12/11,04:35:32
11387,13.097822,77.598882,902.2,7.87,2016/12/11,04:35:33
11388,13.097759,77.598859,902.1,7.44,2016/12/11,04:35:34
11389,13.097695,77.598838,901.9,7.48,2016/12/11,04:35:35
11390,13.097635,77.598813,901.8,7.21,2016/12/11,04:35:36
11391,13.097571,77.598789,901.6,7.58,2016/12/11,04:35:37
11392,13.097512,77.598765,901.5,7.06,2016/12/11,04:35:38
11393,13.097452,77.598744,901.3,7.06,2016/12/11,04:35:39
11394,13.097393,77.598722,901.1,6.99,2016/12/11,04:35:40
11395,13.097338,77.598700,901.0,6.57,2016/12/11,04:35:41
11396,13.097286,77.598674,900.8,6.44,2016/12/11,04:35:42
11397,13.097229,77.598652,900.6,6.78,2016/12/11,04:35:43
11398,13.097177,77.598630,900.5,6.26,2016/12/11,04:35:44
11399,13.097121,77.598611,900.3,6.57,2016/12/11,04:35:45
11400,13.097064,77.598587,900.2,6.86,2016/12/11,04:35:46
11401,13.097012,77.598561,900.1,6.44,2016/12/11,04:35:47
11402,13.096956,77.598546,900.1,6.44,2016/12/11,04:35:48
11403,13.096902,77.598525,900.1,6.43,2016/12/11,04:35:49
11404,13.096845,77.598504,900.0,6.74,2016/12/11,04:35:50
11405,13.096789,77.598478,900.0,6.84,2016/12/11,04:35:51
11406,13.096733,77.598458,899.9,6.60,2016/12/11,04:35:52
11407,13.096680,77.598432,899.9,6.54,2016/12/11,04:35:53
11408,13.096622,77.598411,899.9,6.85,2016/12/11,04:35:54
11409,13.096567,77.598389,899.8,6.57,2016/12/11,04:35:55
11410,13.096509,77.598369,899.8,6.81,2016/12/11,04:35:56
11411,13.096454,77.598345,899.7,6.65,2016/12/11,04:35:57
11412,13.096397,77.598322,899.7,6.82,2016/12/11,04:35:58
11413,13.096342,77.598300,899.7,6.57,2016/12/11,04:35:59
11414,13.096291,77.598275,899.6,6.29,2016/12/11,04:36:00
11415,13.096236,77.598257,899.6,6.43,2016/12/11,04:36:01
11416,13.096182,77.598238,899.8,6.35,2016/12/11,04:36:02
11417,13.096126,77.598215,900.0,6.71,2016/12/11,04:36:03
11418,13.096069,77.598195,900.2,6.71,2016/12/11,04:36:04
11419,13.096013,77.598175,900.4,6.60,2016/12/11,04:36:05
11420,13.095956,77.598150,900.6,6.90,2016/12/11,04:36:06
11421,13.095900,77.598123,900.8,6.89,2016/12/11,04:36:07
11422,13.095841,77.598099,901.0,7.06,2016/12/11,04:36:08
11423,13.095780,77.598071,901.2,7.44,2016/12/11,04:36:09
11424,13.095718,77.598043,901.3,7.54,2016/12/11,04:36:10
11425,13.095654,77.598015,901.5,7.74,2016/12/11,04:36:11
11426,13.095587,77.597983,901.6,8.23,2016/12/11,04:36:12
11427,13.095517,77.597953,901.8,8.44,2016/12/11,04:36:13
11428,13.095443,77.597927,901.9,8.71,2016/12/11,04:36:14
11429,13.095375,77.597896,902.1,8.28,2016/12/11,04:36:15
11430,13.095303,77.597867,902.2,8.61,2016/12/11,04:36:16
11431,13.095233,77.597837,902.3,8.44,2016/12/11,04:36:17
11432,13.095158,77.597810,902.4,8.85,2016/12/11,04:36:18
11433,13.095085,77.597785,902.5,8.57,2016/12/11,04:36:19
11434,13.095012,77.597754,902.6,8.79,2016/12/11,04:36:20
11435,13.094934,77.597731,902.7,9.03,2016/12/11,04:36:21
11436,13.094860,77.597704,902.8,8.74,2016/12/11,04:36:22
11437,13.094785,77.597680,902.9,8.75,2016/12/11,04:36:23
11438,13.094713,77.597654,902.9,8.50,2016/12/11,04:36:24
11439,13.094636,77.597629,903.0,8.99,2016/12/11,04:36:25
11440,13.094561,77.597603,903.0,8.81,2016/12/11,04:36:26
11441,13.094483,77.597584,902.8,8.92,2016/12/11,04:36:27
11442,13.094408,77.597563,902.6,8.65,2016/12/11,04:36:28
11443,13.094332,77.597539,902.3,8.85,2016/12/11,04:36:29
11444,13.094254,77.597518,902.1,8.98,2016/12/11,04:36:30
11445,13.094174,77.597499,901.8,9.14,2016/12/11,04:36:31
11446,13.094095,77.597481,901.5,9.01,2016/12/11,04:36:32
11447,13.094016,77.597459,901.2,9.11,2016/12/11,04:36:33
11448,13.093938,77.597437,901.0,9.00,2016/12/11,04:36:34
11449,13.093859,77.597420,900.7,8.99,2016/12/11,04:36:35
11450,13.093776,77.597405,900.3,9.38,2016/12/11,04:36:36
11451,13.093693,77.597385,900.2,9.49,2016/12/11,04:36:37
11452,13.093609,77.597366,900.2,9.58,2016/12/11,04:36:38
11453,13.093530,77.597339,900.1,9.27,2016/12/11,04:36:39
11454,13.093451,77.597319,900.1,9.06,2016/12/11,04:36:40
11455,13.093375,77.597295,900.0,8.85,2016/12/11,04:36:41
11456,13.093294,77.597271,900.0,9.38,2016/12/11,04:36:42
11457,13.093215,77.597254,899.9,8.99,2016/12/11,04:36:43
11458,13.093132,77.597243,899.9,9.32,2016/12/11,04:36:44
11459,13.093052,77.597232,899.8,8.99,2016/12/11,04:36:45
11460,13.092969,77.597220,899.7,9.33,2016/12/11,04:36:46
11461,13.092886,77.597202,899.7,9.44,2016/12/11,04:36:47
11462,13.092804,77.597186,899.8,9.29,2016/12/11,04:36:48
11463,13.092720,77.597168,899.8,9.55,2016/12/11,04:36:49
11464,13.092645,77.597149,899.9,8.60,2016/12/11,04:36:50
11465,13.092566,77.597128,899.9,9.08,2016/12/11,04:36:51
11466,13.092494,77.597108,900.0,8.30,2016/12/11,04:36:52
11467,13.092416,77.597093,900.0,8.83,2016/12/11,04:36:53
11468,13.092343,77.597076,900.0,8.33,2016/12/11,04:36:54
11469,13.092264,77.597061,900.0,8.94,2016/12/11,04:36:55
11470,13.092182,77.597051,900.0,9.19,2016/12/11,04:36:56
11471,13.092096,77.597042,900.0,9.62,2016/12/11,04:36:57
11472,13.092018,77.597027,899.8,8.83,2016/12/11,04:36:58
11473,13.091944,77.597005,899.5,8.58,2016/12/11,04:36:59
11474,13.091873,77.596989,899.3,8.09,2016/12/11,04:37:00
11475,13.091805,77.596971,899.0,7.82,2016/12/11,04:37:01
11476,13.091746,77.596956,898.8,6.77,2016/12/11,04:37:02
11477,13.091678,77.596946,898.6,7.65,2016/12/11,04:37:03
11478,13.091616,77.596927,898.4,7.20,2016/12/11,04:37:04
11479,13.091551,77.596913,898.2,7.39,2016/12/11,04:37:05
11480,13.091485,77.596901,898.0,7.46,2016/12/11,04:37:06
11481,13.091424,77.596882,897.8,7.10,2016/12/11,04:37:07
11482,13.091360,77.596872,897.6,7.21,2016/12/11,04:37:08
11483,13.091302,77.596856,897.4,6.69,2016/12/11,04:37:09
11484,13.091246,77.596841,897.3,6.44,2016/12/11,04:37:10
11485,13.091190,77.596825,897.4,6.47,2016/12/11,04:37:11
11486,13.091132,77.596816,897.4,6.53,2016/12/11,04:37:12
11487,13.091080,77.596800,897.5,6.04,2016/12/11,04:37:13
11488,13.091026,77.596783,897.5,6.29,2016/12/11,04:37:14
11489,13.090970,77.596767,897.6,6.47,2016/12/11,04:37:15
11490,13.090919,77.596756,897.6,5.80,2016/12/11,04:37:16
11491,13.090873,77.596747,897.7,5.21,2016/12/11,04:37:17
11492,13.090836,77.596736,897.7,4.29,2016/12/11,04:37:18
11493,13.090789,77.596724,897.7,5.39,2016/12/11,04:37:19
11494,13.090748,77.596710,897.8,4.81,2016/12/11,04:37:20
11495,13.090702,77.596698,897.8,5.28,2016/12/11,04:37:21
11496,13.090661,77.596689,897.8,4.67,2016/12/11,04:37:22
11497,13.090612,77.596680,897.9,5.54,2016/12/11,04:37:23
11498,13.090563,77.596670,897.9,5.56,2016/12/11,04:37:24
11499,13.090519,77.596657,897.9,5.10,2016/12/11,04:37:25
11500,13.090465,77.596643,898.0,6.20,2016/12/11,04:37:26
11501,13.090419,77.596631,898.0,5.28,2016/12/11,04:37:27
11502,13.090378,77.596618,898.2,4.78,2016/12/11,04:37:28
11503,13.090338,77.596606,898.4,4.64,2016/12/11,04:37:29
11504,13.090296,77.596594,898.6,4.85,2016/12/11,04:37:30
11505,13.090253,77.596583,898.7,4.93,2016/12/11,04:37:31
11506,13.090207,77.596569,898.9,5.34,2016/12/11,04:37:32
11507,13.090160,77.596558,899.2,5.37,2016/12/11,04:37:33
11508,13.090113,77.596544,899.4,5.45,2016/12/11,04:37:34
11509,13.090070,77.596530,899.5,5.02,2016/12/11,04:37:35
11510,13.090024,77.596516,899.7,5.34,2016/12/11,04:37:36
11511,13.089982,77.596501,899.9,4.95,2016/12/11,04:37:37
11512,13.089937,77.596489,900.1,5.18,2016/12/11,04:37:38
11513,13.089894,77.596472,900.2,5.13,2016/12/11,04:37:39
11514,13.089849,77.596460,900.4,5.18,2016/12/11,04:37:40
11515,13.089809,77.596444,900.5,4.78,2016/12/11,04:37:41
11516,13.089769,77.596431,900.7,4.67,2016/12/11,04:37:42
11517,13.089731,77.596415,900.8,4.57,2016/12/11,04:37:43
11518,13.089690,77.596397,900.9,4.96,2016/12/11,04:37:44
11519,13.089650,77.596377,901.0,4.95,2016/12/11,04:37:45
11520,13.089607,77.596359,901.2,5.17,2016/12/11,04:37:46
11521,13.089566,77.596341,901.3,4.96,2016/12/11,04:37:47
11522,13.089522,77.596325,901.5,5.20,2016/12/11,04:37:48
11523,13.089479,77.596309,901.6,5.09,2016/12/11,04:37:49
11524,13.089439,77.596291,901.8,4.86,2016/12/11,04:37:50
11525,13.089400,77.596274,901.9,4.72,2016/12/11,04:37:51
11526,13.089360,77.596258,902.1,4.78,2016/12/11,04:37:52
11527,13.089319,77.596242,902.2,4.88,2016/12/11,04:37:53
11528,13.089278,77.596227,902.4,4.85,2016/12/11,04:37:54
11529,13.089238,77.596211,902.5,4.78,2016/12/11,04:37:55
11530,13.089198,77.596195,902.6,4.78,2016/12/11,04:37:56
11531,13.089158,77.596179,902.7,4.78,2016/12/11,04:37:57
11532,13.089118,77.596162,902.8,4.82,2016/12/11,04:37:58
11533,13.089078,77.596147,902.9,4.74,2016/12/11,04:37:59
11534,13.089037,77.596130,903.0,4.92,2016/12/11,04:38:00
11535,13.088997,77.596114,903.2,4.78,2016/12/11,04:38:01
11536,13.088957,77.596097,903.3,4.82,2016/12/11,04:38:02
11537,13.088917,77.596081,903.4,4.78,2016/12/11,04:38:03
11538,13.088878,77.596065,903.5,4.68,2016/12/11,04:38:04
11539,13.088839,77.596049,903.6,4.68,2016/12/11,04:38:05
11540,13.088799,77.596034,903.7,4.74,2016/12/11,04:38:06
11541,13.088758,77.596019,903.9,4.85,2016/12/11,04:38:07
11542,13.088717,77.596001,903.8,4.96,2016/12/11,04:38:08
11543,13.088676,77.595983,903.8,4.96,2016/12/11,04:38:09
11544,13.088636,77.595968,903.8,4.74,2016/12/11,04:38:10
11545,13.088596,77.595954,903.9,4.70,2016/12/11,04:38:11
11546,13.088556,77.595942,903.9,4.64,2016/12/11,04:38:12
11547,13.088517,77.595930,903.9,4.53,2016/12/11,04:38:13
11548,13.088479,77.595919,904.0,4.40,2016/12/11,04:38:14
11549,13.088442,77.595908,904.1,4.29,2016/12/11,04:38:15
11550,13.088404,77.595896,904.1,4.43,2016/12/11,04:38:16
11551,13.088367,77.595883,904.2,4.35,2016/12/11,04:38:17
